,character,line,movie,year,words,Christopher Markus,Stephen McFeely,Joss Whedon,Eric Pearson,Craig Kyle,Christopher Yost,Mark Fergus,Hawk Ostby,Art Marcum,Matt Holloway,James Gunn
204,ALDRICH KILLIAN,Pepper.,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
205,PEPPER POTTS,Killian?,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
206,ALDRICH KILLIAN,You look great. You look really great.,Iron Man 3,2013.0,7,False,False,False,False,False,False,False,False,False,False,False
207,PEPPER POTTS,"God, you look...you look great. I... I...I can't... What on earth have you been doing?",Iron Man 3,2013.0,15,False,False,False,False,False,False,False,False,False,False,False
208,ALDRICH KILLIAN,"Nothing fancy, just five years in the hands of physical therapists. And please, call me Aldrich.",Iron Man 3,2013.0,16,False,False,False,False,False,False,False,False,False,False,False
209,HAPPY HOGAN,Uh...you were supposed to be issued a security badge.,Iron Man 3,2013.0,9,False,False,False,False,False,False,False,False,False,False,False
210,PEPPER POTTS,"Happy, it's okay.",Iron Man 3,2013.0,3,False,False,False,False,False,False,False,False,False,False,False
211,HAPPY HOGAN,Yes?,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
212,PEPPER POTTS,We're good.,Iron Man 3,2013.0,2,False,False,False,False,False,False,False,False,False,False,False
213,HAPPY HOGAN,You sure?,Iron Man 3,2013.0,2,False,False,False,False,False,False,False,False,False,False,False
214,PEPPER POTTS,Yes. Stand down.,Iron Man 3,2013.0,3,False,False,False,False,False,False,False,False,False,False,False
215,HAPPY HOGAN,"Okay. I'm gonna linger, right here.",Iron Man 3,2013.0,6,False,False,False,False,False,False,False,False,False,False,False
216,PEPPER POTTS,Thank you.,Iron Man 3,2013.0,2,False,False,False,False,False,False,False,False,False,False,False
217,HAPPY HOGAN,Okay.,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
218,PEPPER POTTS,"It's very nice to see you, Killian.",Iron Man 3,2013.0,7,False,False,False,False,False,False,False,False,False,False,False
219,HAPPY HOGAN,"Hey, guy.",Iron Man 3,2013.0,2,False,False,False,False,False,False,False,False,False,False,False
220,ERIC SAVIN,Merry Christmas.,Iron Man 3,2013.0,2,False,False,False,False,False,False,False,False,False,False,False
221,ALDRICH KILLIAN,"After years dodging the President's ban on ""immoral biotech research"", my think tank now has a little something in the pipeline. It's an idea we like to call Extremis. I'm gonna turn your lights down.",Iron Man 3,2013.0,35,False,False,False,False,False,False,False,False,False,False,False
222,ALDRICH KILLIAN,Regard the human brain.,Iron Man 3,2013.0,4,False,False,False,False,False,False,False,False,False,False,False
223,ALDRICH KILLIAN,"Uh...wait. Hold on, hold on. That's...that's the universe, my bad. But if I do that...",Iron Man 3,2013.0,15,False,False,False,False,False,False,False,False,False,False,False
224,ALDRICH KILLIAN,"That's the brain. Strangely mimetic though, wouldn't you say?",Iron Man 3,2013.0,9,False,False,False,False,False,False,False,False,False,False,False
225,ALDRICH KILLIAN,"Thanks, it's mine.",Iron Man 3,2013.0,3,False,False,False,False,False,False,False,False,False,False,False
226,PEPPER POTTS,What?,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
227,ALDRICH KILLIAN,This...you're inside my head. It's a...,Iron Man 3,2013.0,6,False,False,False,False,False,False,False,False,False,False,False
228,ALDRICH KILLIAN,"It's a live feed. Come on up, I'll prove it to you.",Iron Man 3,2013.0,12,False,False,False,False,False,False,False,False,False,False,False
229,ALDRICH KILLIAN,Come on.,Iron Man 3,2013.0,2,False,False,False,False,False,False,False,False,False,False,False
230,ALDRICH KILLIAN,"Now, pinch my arm. I can take it. Pinch me.",Iron Man 3,2013.0,10,False,False,False,False,False,False,False,False,False,False,False
231,PEPPER POTTS,What is that?,Iron Man 3,2013.0,3,False,False,False,False,False,False,False,False,False,False,False
232,ALDRICH KILLIAN,It's the primary somatosensory cortex. It's the brain's pain center. But this is what I wanted to show you.,Iron Man 3,2013.0,19,False,False,False,False,False,False,False,False,False,False,False
233,ALDRICH KILLIAN,"Now, Extremis harnesses our bioelectrical potential and it goes...here. This is essentially an empty slot, and what this tells us is that our mind, our entire DNA in fact, is destined to be upgraded.",Iron Man 3,2013.0,34,False,False,False,False,False,False,False,False,False,False,False
234,PEPPER POTTS,Wow.,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
235,HAPPY HOGAN,Hello?,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
236,TONY STARK,Is this forehead of Security?,Iron Man 3,2013.0,5,False,False,False,False,False,False,False,False,False,False,False
237,HAPPY HOGAN,"What? You know, look, I got a real job. What do you want? I'm working, I got something going on here.",Iron Man 3,2013.0,21,False,False,False,False,False,False,False,False,False,False,False
238,TONY STARK,What? Harassing interns?,Iron Man 3,2013.0,3,False,False,False,False,False,False,False,False,False,False,False
239,HAPPY HOGAN,"Let me tell you something, you know what happened when I told people I was Iron Man's body guard? They would laugh in my face.",Iron Man 3,2013.0,25,False,False,False,False,False,False,False,False,False,False,False
240,HAPPY HOGAN,"I had to leave while I still had a shred of dignity. Now I got a real job, I'm watching Pepper.",Iron Man 3,2013.0,21,False,False,False,False,False,False,False,False,False,False,False
241,TONY STARK,What's going on? Fill me in.,Iron Man 3,2013.0,6,False,False,False,False,False,False,False,False,False,False,False
242,HAPPY HOGAN,For real?,Iron Man 3,2013.0,2,False,False,False,False,False,False,False,False,False,False,False
243,TONY STARK,Yeah.,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
244,HAPPY HOGAN,"Alright, so she's meeting up with this scientist. Rich guy, handsome.",Iron Man 3,2013.0,11,False,False,False,False,False,False,False,False,False,False,False
245,TONY STARK,Right.,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
246,HAPPY HOGAN,"I couldn't make his face at first, right? You know I'm good with faces.",Iron Man 3,2013.0,14,False,False,False,False,False,False,False,False,False,False,False
247,TONY STARK,"Oh, Yeah, yeah. You're the best.",Iron Man 3,2013.0,6,False,False,False,False,False,False,False,False,False,False,False
248,HAPPY HOGAN,"Yeah. Well, so I run his credentials, I make him Aldrich Killian. We actually met the guy back in... where were we in '99? The science conference?",Iron Man 3,2013.0,27,False,False,False,False,False,False,False,False,False,False,False
249,TONY STARK,Um...Switzerland.,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
250,HAPPY HOGAN,"Right, right, exactly.",Iron Man 3,2013.0,3,False,False,False,False,False,False,False,False,False,False,False
251,TONY STARK,"Killian? No, I don't remember that guy.",Iron Man 3,2013.0,7,False,False,False,False,False,False,False,False,False,False,False
252,HAPPY HOGAN,"Of course you don't. He's not a blond with a big rack. At first it was fine, they were talking business, but now it's like getting weird. He's showing her a big brain.",Iron Man 3,2013.0,33,False,False,False,False,False,False,False,False,False,False,False
253,TONY STARK,His what?,Iron Man 3,2013.0,2,False,False,False,False,False,False,False,False,False,False,False
254,HAPPY HOGAN,"Big brain, and she likes it. Here, let me show you. Hold on. See?",Iron Man 3,2013.0,14,False,False,False,False,False,False,False,False,False,False,False
255,TONY STARK,Look at what? You watching them? Flip the screen and then we can get started.,Iron Man 3,2013.0,15,False,False,False,False,False,False,False,False,False,False,False
256,HAPPY HOGAN,"I'm not a tech genius like you. Just...just trust me, get down down here.",Iron Man 3,2013.0,14,False,False,False,False,False,False,False,False,False,False,False
257,TONY STARK,"Flip the screen, then I can see what they're doing.",Iron Man 3,2013.0,10,False,False,False,False,False,False,False,False,False,False,False
258,HAPPY HOGAN,I can't! I don't know how to flip the screen! Don't talk to me like that anymore. You're not my boss.,Iron Man 3,2013.0,21,False,False,False,False,False,False,False,False,False,False,False
259,HAPPY HOGAN,"Alright, I don't work for you. Now I don't trust this guy. He's got another guy with him, he's shifty.",Iron Man 3,2013.0,20,False,False,False,False,False,False,False,False,False,False,False
260,TONY STARK,Relax.,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
261,HAPPY HOGAN,Seriously?,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
262,TONY STARK,I'm just asking you to secure the perimeter. Tell him to go out for a drink or something?,Iron Man 3,2013.0,18,False,False,False,False,False,False,False,False,False,False,False
263,HAPPY HOGAN,"You know what? You should take more of an interest in what's going on here. This woman... this woman's the best thing that ever happened to you, and you...you're just ignoring her.",Iron Man 3,2013.0,32,False,False,False,False,False,False,False,False,False,False,False
264,TONY STARK,A giant brain?,Iron Man 3,2013.0,3,False,False,False,False,False,False,False,False,False,False,False
265,HAPPY HOGAN,"Yeah, there's a giant brain, there's a shifty character. I'm gonna follow this guy. I'm gonna run his plates and if it gets rough, so be it.",Iron Man 3,2013.0,27,False,False,False,False,False,False,False,False,False,False,False
266,TONY STARK,"I miss you, Happy.",Iron Man 3,2013.0,4,False,False,False,False,False,False,False,False,False,False,False
267,HAPPY HOGAN,"Yeah, I miss you too. But the way it used to be. Now you're off with the 'superfriends', I don't know what's going on with you anymore. The world's getting weird...",Iron Man 3,2013.0,31,False,False,False,False,False,False,False,False,False,False,False
268,TONY STARK,"Hey, I...I'd hate to cut you off. Do you have your taser on you?",Iron Man 3,2013.0,14,False,False,False,False,False,False,False,False,False,False,False
269,HAPPY HOGAN,Why?,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
270,TONY STARK,"I think there's a gal in HR who's trying to steal some printer ink, you should probably go over there and zap her.",Iron Man 3,2013.0,23,False,False,False,False,False,False,False,False,False,False,False
271,HAPPY HOGAN,"Yeah, nice.",Iron Man 3,2013.0,2,False,False,False,False,False,False,False,False,False,False,False
272,ALDRICH KILLIAN,Imagine if you could hack into the hard drive of any living organism and recode its DNA.,Iron Man 3,2013.0,17,False,False,False,False,False,False,False,False,False,False,False
273,PEPPER POTTS,It would be incredible.,Iron Man 3,2013.0,4,False,False,False,False,False,False,False,False,False,False,False
274,ALDRICH KILLIAN,Mm.,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
275,PEPPER POTTS,"Unfortunately, to my ears it also sounds highly weaponizable. As in enhanced soldiers, private armies, and Tony is not...",Iron Man 3,2013.0,19,False,False,False,False,False,False,False,False,False,False,False
276,ALDRICH KILLIAN,"Tony. Tony. You know, I invited Tony to join AIM thirteen years ago, he turned me down. But something tells me now there is a new genius on the throne who doesn't have to answer to Tony anymore, and who has slightly less of an ego.",Iron Man 3,2013.0,46,False,False,False,False,False,False,False,False,False,False,False
277,PEPPER POTTS,"It's gonna be a no, Aldrich. As much as I'd like to help you.",Iron Man 3,2013.0,14,False,False,False,False,False,False,False,False,False,False,False
278,ALDRICH KILLIAN,"Well, I can't say that I'm not disappointed. But then as my father used to say, 'Failure is the fog through which we glimpse triumph.'",Iron Man 3,2013.0,25,False,False,False,False,False,False,False,False,False,False,False
279,PEPPER POTTS,That's very deep.,Iron Man 3,2013.0,3,False,False,False,False,False,False,False,False,False,False,False
280,ALDRICH KILLIAN,Mm,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
281,PEPPER POTTS,And I have no idea what it means.,Iron Man 3,2013.0,8,False,False,False,False,False,False,False,False,False,False,False
282,ALDRICH KILLIAN,"Well, me neither. He was kind of an idiot, my old man.",Iron Man 3,2013.0,12,False,False,False,False,False,False,False,False,False,False,False
283,ALDRICH KILLIAN,"I'm sure I'll see you again, Pepper.",Iron Man 3,2013.0,7,False,False,False,False,False,False,False,False,False,False,False
284,PEPPER POTTS,Happy...,Iron Man 3,2013.0,1,False,False,False,False,False,False,False,False,False,False,False
285,HAPPY HOGAN,"The car is ready, if you're ready to go.",Iron Man 3,2013.0,9,False,False,False,False,False,False,False,False,False,False,False
286,PEPPER POTTS,"Yes. I just um... God, I forgot my... other thing, so... I'm just gonna...",Iron Man 3,2013.0,14,False,False,False,False,False,False,False,False,False,False,False
287,PEPPER POTTS,I'm sorry I'm late. I was... What the...? What is that?!,Iron Man 3,2013.0,11,False,False,False,False,False,False,False,False,False,False,False
288,PEPPER POTTS,"You're wearing this in the house now? What is that, like Mark 15?",Iron Man 3,2013.0,13,False,False,False,False,False,False,False,False,False,False,False
